ind,Zipcode,Score,City,County,Lat,Long,State,id,CountyScore
22659,31419,3,Savannah,Chatham County,32.0,-81.2,Georgia,13051,1144.0
22660,30213,1,Fairburn,Fulton County,33.6,-84.6,Georgia,13121,3344.0
22661,31405,3,Savannah,Chatham County,32.04,-81.17,Georgia,13051,1144.0
22662,31701,1,Albany,Dougherty County,31.58,-84.15,Georgia,13095,669.0
22663,30025,1,Social Circle,Walton County,33.6,-83.7,Georgia,13297,541.0
22664,30127,3,Powder Springs,Cobb County,33.9,-84.7,Georgia,13067,1490.0
22665,30815,1,Hephzibah,Richmond County,33.3,-82.1,Georgia,13245,1156.0
22666,31210,1,Macon,Bibb County,32.9,-83.75,Georgia,13021,854.0
22667,30028,1,Cumming,Forsyth County,34.3,-84.2,Georgia,13117,155.0
22668,30038,1,Lithonia,DeKalb County,33.66,-84.14,Georgia,13089,2707.0
22669,30094,1,Conyers,Rockdale County,33.6,-84.1,Georgia,13247,294.0
22670,30605,1,Athens,Clarke County,33.9,-83.32,Georgia,13059,490.0
22671,30331,1,Atlanta,Fulton County,33.72,-84.56,Georgia,13121,3344.0
22672,31419,1,Savannah,Chatham County,32.0,-81.2,Georgia,13051,1144.0
22673,31404,3,Savannah,Chatham County,32.05,-81.03,Georgia,13051,1144.0
22674,30044,2,Lawrenceville,Gwinnett County,33.92,-84.07,Georgia,13135,1436.0
22675,30064,1,Marietta,Cobb County,33.93,-84.62,Georgia,13067,1490.0
22676,30004,3,Alpharetta,Fulton County,34.14,-84.29,Georgia,13121,3344.0
22677,30458,3,Statesboro,Bulloch County,32.4,-81.9,Georgia,13031,591.0
22678,30218,1,Gay,Meriwether County,33.13,-84.59,Georgia,13199,60.0
22679,31516,1,Blackshear,Pierce County,31.3,-82.2,Georgia,13229,57.0
22680,30134,2,Douglasville,Douglas County,33.8,-84.8,Georgia,13097,550.0
22681,31548,1,Kingsland,Camden County,30.8,-81.7,Georgia,13039,221.0
22682,31907,1,Columbus,Muscogee County,32.48,-84.87,Georgia,13215,1423.0
22683,30179,1,Temple,Carroll County,33.8,-85.0,Georgia,13045,518.0
22684,31321,1,Pembroke,Bryan County,32.2,-81.7,Georgia,13029,62.0
22685,30655,1,Monroe,Walton County,33.8,-83.7,Georgia,13297,541.0
22686,31312,3,Guyton,Effingham County,32.3,-81.4,Georgia,13103,192.0
22687,30340,1,Atlanta,DeKalb County,33.89,-84.23,Georgia,13089,2707.0
22688,30521,1,Carnesville,Franklin County,34.4,-83.3,Georgia,13119,60.0
22689,30501,1,Gainesville,Hall County,34.32,-83.81,Georgia,13139,386.0
22690,30052,1,Loganville,Walton County,33.8,-83.9,Georgia,13297,541.0
22691,31716,1,Baconton,Mitchell County,31.4,-84.1,Georgia,13205,151.0
22692,30115,1,Canton,Cherokee County,34.2,-84.4,Georgia,13057,466.0
22693,30116,1,Carrollton,Carroll County,33.6,-85.0,Georgia,13045,518.0
22694,30024,1,Suwanee,Gwinnett County,34.07,-84.1,Georgia,13135,1436.0
22695,30415,1,Brooklet,Bulloch County,32.4,-81.6,Georgia,13031,591.0
22696,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,13247,294.0
22697,31904,1,Columbus,Muscogee County,32.54,-85.01,Georgia,13215,1423.0
22698,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
22699,30214,1,Fayetteville,Fayette County,33.49,-84.48,Georgia,13113,130.0
22700,30120,1,Cartersville,Bartow County,34.2,-84.8,Georgia,13015,295.0
22701,30103,1,Adairsville,Bartow County,34.4,-84.9,Georgia,13015,295.0
22702,31545,1,Jesup,Wayne County,31.7,-82.0,Georgia,13305,231.0
22703,30306,1,Atlanta,Fulton County,33.79,-84.35,Georgia,13121,3344.0
22704,30474,1,Vidalia,Toombs County,32.2,-82.4,Georgia,13279,192.0
22705,30080,1,Smyrna,Cobb County,33.87,-84.5,Georgia,13067,1490.0
22706,30224,1,Griffin,Spalding County,33.2,-84.2,Georgia,13255,262.0
22707,30622,1,Bogart,Oconee County,33.9,-83.5,Georgia,13219,27.0
22708,30055,1,Mansfield,Jasper County,33.5,-83.7,Georgia,13159,36.0
22709,30734,1,Ranger,Gordon County,34.5,-84.7,Georgia,13129,207.0
22710,30178,1,Taylorsville,Bartow County,34.1,-85.0,Georgia,13015,295.0
22711,30047,1,Lilburn,Gwinnett County,33.87,-84.11,Georgia,13135,1436.0
22712,30814,1,Harlem,Columbia County,33.43,-82.31,Georgia,13073,357.0
22713,30153,1,Rockmart,Polk County,34.0,-85.1,Georgia,13233,233.0
22714,30116,1,Carrollton,Carroll County,33.6,-85.0,Georgia,13045,518.0
22715,30240,1,Lagrange,Troup County,33.0,-85.1,Georgia,13285,422.0
22716,30735,1,Resaca,Gordon County,34.6,-84.9,Georgia,13129,207.0
22717,30294,1,Ellenwood,DeKalb County,33.64,-84.25,Georgia,13089,2707.0
22718,31015,1,Cordele,Crisp County,31.9,-83.8,Georgia,13081,169.0
22719,30824,1,Thomson,McDuffie County,33.5,-82.5,Georgia,13189,142.0
22720,30122,1,Lithia Springs,Douglas County,33.76,-84.65,Georgia,13097,550.0
22721,30901,1,Augusta,Richmond County,33.43,-81.96,Georgia,13245,1156.0
22722,30122,1,Lithia Springs,Douglas County,33.76,-84.65,Georgia,13097,550.0
22723,30276,1,Senoia,Coweta County,33.3,-84.6,Georgia,13077,198.0
22724,30401,1,Swainsboro,Emanuel County,32.6,-82.4,Georgia,13107,248.0
22725,30236,1,Jonesboro,Clayton County,33.53,-84.33,Georgia,13063,1509.0
22726,31516,1,Blackshear,Pierce County,31.3,-82.2,Georgia,13229,57.0
22727,30507,1,Gainesville,Hall County,34.3,-83.8,Georgia,13139,386.0
22728,30127,1,Powder Springs,Cobb County,33.9,-84.7,Georgia,13067,1490.0
22729,30168,3,Austell,Cobb County,33.78,-84.59,Georgia,13067,1490.0
22730,30720,1,Dalton,Whitfield County,34.8,-85.0,Georgia,13313,286.0
22731,30223,1,Griffin,Spalding County,33.3,-84.3,Georgia,13255,262.0
22732,30019,1,Dacula,Gwinnett County,34.0,-83.9,Georgia,13135,1436.0
22733,30040,1,Cumming,Forsyth County,34.2,-84.2,Georgia,13117,155.0
22734,30458,1,Statesboro,Bulloch County,32.4,-81.9,Georgia,13031,591.0
22735,30907,1,Augusta,Columbia County,33.53,-82.09,Georgia,13073,357.0
22736,30134,3,Douglasville,Douglas County,33.8,-84.8,Georgia,13097,550.0
22737,30064,1,Marietta,Cobb County,33.93,-84.62,Georgia,13067,1490.0
22738,30331,3,Atlanta,Fulton County,33.72,-84.56,Georgia,13121,3344.0
22739,30122,1,Lithia Springs,Douglas County,33.76,-84.65,Georgia,13097,550.0
22740,30331,1,Atlanta,Fulton County,33.72,-84.56,Georgia,13121,3344.0
22741,30253,1,Mcdonough,Henry County,33.45,-84.19,Georgia,13151,847.0
22742,31820,1,Midland,Muscogee County,32.55,-84.84,Georgia,13215,1423.0
22743,30263,1,Newnan,Coweta County,33.4,-84.9,Georgia,13077,198.0
22744,39842,1,Dawson,Terrell County,31.8,-84.4,Georgia,13273,30.0
22745,30113,3,Buchanan,Haralson County,33.9,-85.2,Georgia,13143,117.0
22746,31909,1,Columbus,Muscogee County,32.54,-84.92,Georgia,13215,1423.0
22747,30176,1,Tallapoosa,Haralson County,33.8,-85.3,Georgia,13143,117.0
22748,31313,1,Hinesville,Liberty County,31.9,-81.6,Georgia,13179,318.0
22749,30135,1,Douglasville,Douglas County,33.7,-84.7,Georgia,13097,550.0
22750,31763,1,Leesburg,Lee County,31.7,-84.1,Georgia,13177,63.0
22751,30344,1,Atlanta,Fulton County,33.68,-84.44,Georgia,13121,3344.0
22752,30132,3,Dallas,Paulding County,34.0,-84.9,Georgia,13223,314.0
22753,31793,1,Tifton,Tift County,31.5,-83.6,Georgia,13277,244.0
22754,31705,1,Albany,Dougherty County,31.5,-84.0,Georgia,13095,669.0
22755,30286,1,Thomaston,Upson County,32.9,-84.3,Georgia,13293,87.0
22756,30063,1,Marietta,Cobb County,,,Georgia,13067,1490.0
22757,30655,1,Monroe,Walton County,33.8,-83.7,Georgia,13297,541.0
22758,30115,1,Canton,Cherokee County,34.2,-84.4,Georgia,13057,466.0
22759,31210,1,Macon,Bibb County,32.9,-83.75,Georgia,13021,854.0
22760,31061,1,Milledgeville,Baldwin County,33.1,-83.2,Georgia,13009,179.0
22761,30240,1,Lagrange,Troup County,33.0,-85.1,Georgia,13285,422.0
22762,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
22763,30134,1,Douglasville,Douglas County,33.8,-84.8,Georgia,13097,550.0
22764,31503,1,Waycross,Ware County,31.1,-82.4,Georgia,13299,217.0
22765,31763,1,Leesburg,Lee County,31.7,-84.1,Georgia,13177,63.0
22766,30605,1,Athens,Clarke County,33.9,-83.32,Georgia,13059,490.0
22767,30134,1,Douglasville,Douglas County,33.8,-84.8,Georgia,13097,550.0
22768,30815,1,Hephzibah,Richmond County,33.3,-82.1,Georgia,13245,1156.0
22769,30553,1,Lavonia,Franklin County,34.4,-83.1,Georgia,13119,60.0
22770,31520,1,Brunswick,Glynn County,31.18,-81.48,Georgia,13127,338.0
22771,31773,1,Ochlocknee,Thomas County,31.0,-84.1,Georgia,13275,198.0
22772,30564,1,Murrayville,Hall County,34.5,-83.9,Georgia,13139,386.0
22773,30016,1,Covington,Newton County,33.5,-83.9,Georgia,13217,619.0
22774,30044,1,Lawrenceville,Gwinnett County,33.92,-84.07,Georgia,13135,1436.0
22775,31021,1,Dublin,Laurens County,32.5,-82.9,Georgia,13175,193.0
22776,31643,1,Quitman,Brooks County,30.8,-83.6,Georgia,13027,19.0
22777,31405,1,Savannah,Chatham County,32.04,-81.17,Georgia,13051,1144.0
22778,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
22779,31401,1,Savannah,Chatham County,32.07,-81.09,Georgia,13051,1144.0
22780,31503,1,Waycross,Ware County,31.1,-82.4,Georgia,13299,217.0
22781,30529,1,Commerce,Jackson County,34.2,-83.5,Georgia,13157,116.0
22782,30176,1,Tallapoosa,Haralson County,33.8,-85.3,Georgia,13143,117.0
22783,30319,1,Atlanta,DeKalb County,33.86,-84.35,Georgia,13089,2707.0
22784,30122,3,Lithia Springs,Douglas County,33.76,-84.65,Georgia,13097,550.0
22785,30312,1,Atlanta,Fulton County,33.74,-84.38,Georgia,13121,3344.0
22786,30331,1,Atlanta,Fulton County,33.72,-84.56,Georgia,13121,3344.0
22787,31419,1,Savannah,Chatham County,32.0,-81.2,Georgia,13051,1144.0
22788,31535,1,Douglas,Coffee County,31.5,-82.8,Georgia,13069,440.0
22789,31312,1,Guyton,Effingham County,32.3,-81.4,Georgia,13103,192.0
22790,30721,1,Dalton,Whitfield County,34.8,-84.9,Georgia,13313,286.0
22791,30014,1,Covington,Newton County,33.6,-83.8,Georgia,13217,619.0
22792,30024,1,Suwanee,Gwinnett County,34.07,-84.1,Georgia,13135,1436.0
22793,31792,1,Thomasville,Thomas County,30.8,-84.1,Georgia,13275,198.0
22794,30017,1,Grayson,Gwinnett County,33.89,-83.96,Georgia,13135,1436.0
22795,31312,1,Guyton,Effingham County,32.3,-81.4,Georgia,13103,192.0
22796,30442,1,Millen,Jenkins County,32.8,-82.0,Georgia,13165,24.0
22797,31794,1,Tifton,Tift County,31.4,-83.4,Georgia,13277,244.0
22798,30276,1,Senoia,Coweta County,33.3,-84.6,Georgia,13077,198.0
22799,30052,1,Loganville,Walton County,33.8,-83.9,Georgia,13297,541.0
22800,30134,1,Douglasville,Douglas County,33.8,-84.8,Georgia,13097,550.0
22801,31721,1,Albany,Dougherty County,31.5,-84.3,Georgia,13095,669.0
22802,30677,1,Watkinsville,Oconee County,33.8,-83.4,Georgia,13219,27.0
22803,30518,1,Buford,Gwinnett County,34.12,-84.01,Georgia,13135,1436.0
22804,31406,3,Savannah,Chatham County,31.97,-81.08,Georgia,13051,1144.0
22805,30643,2,Hartwell,Hart County,34.4,-82.9,Georgia,13147,83.0
22806,31707,1,Albany,Dougherty County,31.59,-84.21,Georgia,13095,669.0
22807,30525,2,Clayton,Rabun County,34.9,-83.4,Georgia,13241,69.0
22808,30434,1,Louisville,Jefferson County,33.0,-82.4,Georgia,13163,58.0
22809,30906,1,Augusta,Richmond County,33.3,-82.0,Georgia,13245,1156.0
22810,31088,1,Warner Robins,Houston County,32.58,-83.65,Georgia,13153,671.0
22811,31404,1,Savannah,Chatham County,32.05,-81.03,Georgia,13051,1144.0
22812,31501,1,Waycross,Ware County,31.24,-82.36,Georgia,13299,217.0
22813,30096,1,Duluth,Gwinnett County,33.98,-84.15,Georgia,13135,1436.0
22814,31419,1,Savannah,Chatham County,32.0,-81.2,Georgia,13051,1144.0
22815,31820,1,Midland,Muscogee County,32.55,-84.84,Georgia,13215,1423.0
22816,30238,1,Jonesboro,Clayton County,33.5,-84.38,Georgia,13063,1509.0
22817,31069,1,Perry,Houston County,32.4,-83.7,Georgia,13153,671.0
22818,30180,1,Villa Rica,Carroll County,33.7,-84.9,Georgia,13045,518.0
22819,30314,1,Atlanta,Fulton County,33.76,-84.43,Georgia,13121,3344.0
22820,30114,1,Canton,Cherokee County,34.3,-84.5,Georgia,13057,466.0
22821,30504,1,Gainesville,Hall County,34.27,-83.89,Georgia,13139,386.0
22822,30241,1,Lagrange,Troup County,33.0,-85.0,Georgia,13285,422.0
22823,31601,1,Valdosta,Lowndes County,30.8,-83.4,Georgia,13185,675.0
22824,30906,1,Augusta,Richmond County,33.3,-82.0,Georgia,13245,1156.0
22825,31024,2,Eatonton,Putnam County,33.3,-83.3,Georgia,13237,146.0
22826,30134,1,Douglasville,Douglas County,33.8,-84.8,Georgia,13097,550.0
22827,30286,1,Thomaston,Upson County,32.9,-84.3,Georgia,13293,87.0
22828,30458,1,Statesboro,Bulloch County,32.4,-81.9,Georgia,13031,591.0
22829,30531,1,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
22830,30531,1,Cornelia,Habersham County,34.5,-83.6,Georgia,13137,153.0
22831,30032,2,Decatur,DeKalb County,33.75,-84.27,Georgia,13089,2707.0
22832,30263,1,Newnan,Coweta County,33.4,-84.9,Georgia,13077,198.0
22833,30238,1,Jonesboro,Clayton County,33.5,-84.38,Georgia,13063,1509.0
22834,31419,1,Savannah,Chatham County,32.0,-81.2,Georgia,13051,1144.0
22835,30458,1,Statesboro,Bulloch County,32.4,-81.9,Georgia,13031,591.0
22836,31804,1,Cataula,Harris County,32.65,-84.9,Georgia,13145,46.0
22837,31405,2,Savannah,Chatham County,32.04,-81.17,Georgia,13051,1144.0
22838,30417,2,Claxton,Evans County,32.2,-81.9,Georgia,13109,34.0
22839,31525,1,Brunswick,Glynn County,31.3,-81.5,Georgia,13127,338.0
22840,30134,3,Douglasville,Douglas County,33.8,-84.8,Georgia,13097,550.0
22841,30157,1,Dallas,Paulding County,33.9,-84.9,Georgia,13223,314.0
22842,30344,2,Atlanta,Fulton County,33.68,-84.44,Georgia,13121,3344.0
22843,30062,2,Marietta,Cobb County,34.0,-84.47,Georgia,13067,1490.0
22844,30075,3,Roswell,Fulton County,34.06,-84.38,Georgia,13121,3344.0
22845,31210,1,Macon,Bibb County,32.9,-83.75,Georgia,13021,854.0
22846,30906,2,Augusta,Richmond County,33.3,-82.0,Georgia,13245,1156.0
22847,31326,2,Rincon,Effingham County,32.3,-81.2,Georgia,13103,192.0
22848,30135,1,Douglasville,Douglas County,33.7,-84.7,Georgia,13097,550.0
22849,30705,1,Chatsworth,Murray County,34.7,-84.8,Georgia,13213,79.0
22850,30461,1,Statesboro,Bulloch County,32.5,-81.7,Georgia,13031,591.0
22851,30075,2,Roswell,Fulton County,34.06,-84.38,Georgia,13121,3344.0
22852,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
22853,30513,1,Blue Ridge,Fannin County,34.8,-84.3,Georgia,13111,54.0
22854,30087,2,Stone Mountain,DeKalb County,33.82,-84.11,Georgia,13089,2707.0
22855,31415,2,Savannah,Chatham County,32.08,-81.13,Georgia,13051,1144.0
22856,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
22857,30161,2,Rome,Floyd County,34.3,-85.2,Georgia,13115,379.0
22858,30168,3,Austell,Cobb County,33.78,-84.59,Georgia,13067,1490.0
22859,30153,2,Rockmart,Polk County,34.0,-85.1,Georgia,13233,233.0
22860,30458,1,Statesboro,Bulloch County,32.4,-81.9,Georgia,13031,591.0
22861,31904,3,Columbus,Muscogee County,32.54,-85.01,Georgia,13215,1423.0
22862,30102,2,Acworth,Cherokee County,34.11,-84.63,Georgia,13057,466.0
22863,30114,1,Canton,Cherokee County,34.3,-84.5,Georgia,13057,466.0
22864,30701,1,Calhoun,Gordon County,34.5,-85.0,Georgia,13129,207.0
22865,31305,2,Darien,McIntosh County,31.4,-81.4,Georgia,13191,47.0
22866,30005,2,Alpharetta,Fulton County,34.09,-84.22,Georgia,13121,3344.0
22867,30815,2,Hephzibah,Richmond County,33.3,-82.1,Georgia,13245,1156.0
22868,31021,1,Dublin,Laurens County,32.5,-82.9,Georgia,13175,193.0
22869,30120,1,Cartersville,Bartow County,34.2,-84.8,Georgia,13015,295.0
22870,30535,3,Demorest,Habersham County,34.59,-83.57,Georgia,13137,153.0
22871,30125,3,Cedartown,Polk County,34.0,-85.3,Georgia,13233,233.0
22872,30173,2,Silver Creek,Floyd County,34.14,-85.13,Georgia,13115,379.0
22873,30240,1,Lagrange,Troup County,33.0,-85.1,Georgia,13285,422.0
22874,30301,2,Atlanta,Fulton County,,,Georgia,13121,3344.0
22875,30504,1,Gainesville,Hall County,34.27,-83.89,Georgia,13139,386.0
22876,30290,3,Tyrone,Fayette County,33.48,-84.59,Georgia,13113,130.0
22877,30039,2,Snellville,Gwinnett County,33.8,-84.03,Georgia,13135,1436.0
22878,30143,2,Jasper,Pickens County,34.5,-84.4,Georgia,13227,90.0
22879,31322,1,Pooler,Chatham County,32.11,-81.25,Georgia,13051,1144.0
22880,30067,1,Marietta,Cobb County,33.93,-84.46,Georgia,13067,1490.0
22881,30083,1,Stone Mountain,DeKalb County,33.79,-84.2,Georgia,13089,2707.0
22882,30134,1,Douglasville,Douglas County,33.8,-84.8,Georgia,13097,550.0
22883,30236,2,Jonesboro,Clayton County,33.53,-84.33,Georgia,13063,1509.0
22884,30178,2,Taylorsville,Bartow County,34.1,-85.0,Georgia,13015,295.0
22885,30521,2,Carnesville,Franklin County,34.4,-83.3,Georgia,13119,60.0
22886,31533,3,Douglas,Coffee County,31.5,-82.8,Georgia,13069,440.0
22887,30286,1,Thomaston,Upson County,32.9,-84.3,Georgia,13293,87.0
22888,30301,3,Atlanta,Fulton County,,,Georgia,13121,3344.0
22889,30461,2,Statesboro,Bulloch County,32.5,-81.7,Georgia,13031,591.0
22890,30185,1,Whitesburg,Carroll County,33.51,-84.91,Georgia,13045,518.0
22891,30263,3,Newnan,Coweta County,33.4,-84.9,Georgia,13077,198.0
22892,30427,1,Glennville,Tattnall County,31.9,-81.9,Georgia,13267,43.0
22893,30052,3,Loganville,Walton County,33.8,-83.9,Georgia,13297,541.0
22894,30906,1,Augusta,Richmond County,33.3,-82.0,Georgia,13245,1156.0
22895,30141,1,Hiram,Paulding County,33.86,-84.76,Georgia,13223,314.0
22896,30104,1,Aragon,Polk County,34.09,-85.06,Georgia,13233,233.0
22897,30830,3,Waynesboro,Burke County,33.1,-82.0,Georgia,13033,123.0
22898,30039,1,Snellville,Gwinnett County,33.8,-84.03,Georgia,13135,1436.0
22899,31005,2,Bonaire,Houston County,32.5,-83.6,Georgia,13153,671.0
22900,31313,2,Hinesville,Liberty County,31.9,-81.6,Georgia,13179,318.0
22901,30122,3,Lithia Springs,Douglas County,33.76,-84.65,Georgia,13097,550.0
22902,30504,1,Gainesville,Hall County,34.27,-83.89,Georgia,13139,386.0
22903,30328,1,Atlanta,Fulton County,33.93,-84.4,Georgia,13121,3344.0
22904,31791,1,Sylvester,Worth County,31.5,-83.9,Georgia,13321,129.0
22905,30228,3,Hampton,Henry County,33.41,-84.3,Georgia,13151,847.0
22906,30038,2,Lithonia,DeKalb County,33.66,-84.14,Georgia,13089,2707.0
22907,30741,1,Rossville,Walker County,34.94,-85.27,Georgia,13295,298.0
22908,30310,1,Atlanta,Fulton County,33.73,-84.43,Georgia,13121,3344.0
22909,31312,1,Guyton,Effingham County,32.3,-81.4,Georgia,13103,192.0
22910,31907,2,Columbus,Muscogee County,32.48,-84.87,Georgia,13215,1423.0
22911,30016,2,Covington,Newton County,33.5,-83.9,Georgia,13217,619.0
22912,30125,2,Cedartown,Polk County,34.0,-85.3,Georgia,13233,233.0
22913,30016,2,Covington,Newton County,33.5,-83.9,Georgia,13217,619.0
22914,31313,2,Hinesville,Liberty County,31.9,-81.6,Georgia,13179,318.0
22915,30909,1,Augusta,Richmond County,33.48,-82.1,Georgia,13245,1156.0
22916,30417,1,Claxton,Evans County,32.2,-81.9,Georgia,13109,34.0
22917,31097,1,Yatesville,Upson County,32.9,-84.1,Georgia,13293,87.0
22918,30116,2,Carrollton,Carroll County,33.6,-85.0,Georgia,13045,518.0
22919,30237,1,Jonesboro,Clayton County,,,Georgia,13063,1509.0
22920,30005,3,Alpharetta,Fulton County,34.09,-84.22,Georgia,13121,3344.0
22921,30005,2,Alpharetta,Fulton County,34.09,-84.22,Georgia,13121,3344.0
22922,30005,1,Alpharetta,Fulton County,34.09,-84.22,Georgia,13121,3344.0
22923,30710,1,Cohutta,Whitfield County,34.94,-84.91,Georgia,13313,286.0
22924,31904,2,Columbus,Muscogee County,32.54,-85.01,Georgia,13215,1423.0
22925,30286,2,Thomaston,Upson County,32.9,-84.3,Georgia,13293,87.0
22926,30656,2,Monroe,Walton County,33.9,-83.7,Georgia,13297,541.0
22927,30252,1,Mcdonough,Henry County,33.5,-84.0,Georgia,13151,847.0
22928,30117,2,Carrollton,Carroll County,33.6,-85.1,Georgia,13045,518.0
22929,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,13067,1490.0
22930,30179,1,Temple,Carroll County,33.8,-85.0,Georgia,13045,518.0
22931,31326,2,Rincon,Effingham County,32.3,-81.2,Georgia,13103,192.0
22932,31406,2,Savannah,Chatham County,31.97,-81.08,Georgia,13051,1144.0
22933,30213,3,Fairburn,Fulton County,33.6,-84.6,Georgia,13121,3344.0
22934,31533,3,Douglas,Coffee County,31.5,-82.8,Georgia,13069,440.0
22935,30436,1,Lyons,Toombs County,32.2,-82.3,Georgia,13279,192.0
22936,30458,1,Statesboro,Bulloch County,32.4,-81.9,Georgia,13031,591.0
22937,30349,2,Atlanta,Fulton County,33.6,-84.5,Georgia,13121,3344.0
22938,31788,2,Moultrie,Colquitt County,31.1,-83.7,Georgia,13071,205.0
22939,30093,1,Norcross,Gwinnett County,33.91,-84.18,Georgia,13135,1436.0
22940,30331,1,Atlanta,Fulton County,33.72,-84.56,Georgia,13121,3344.0
22941,30240,2,Lagrange,Troup County,33.0,-85.1,Georgia,13285,422.0
22942,30116,2,Carrollton,Carroll County,33.6,-85.0,Georgia,13045,518.0
22943,30180,2,Villa Rica,Carroll County,33.7,-84.9,Georgia,13045,518.0
22944,30528,2,Cleveland,White County,34.6,-83.8,Georgia,13311,132.0
22945,30534,1,Dawsonville,Dawson County,34.5,-84.1,Georgia,13085,92.0
22946,31602,3,Valdosta,Lowndes County,30.9,-83.3,Georgia,13185,675.0
22947,31543,2,Hortense,Brantley County,31.4,-81.8,Georgia,13025,45.0
22948,31549,2,Lumber City,Telfair County,31.9,-82.8,Georgia,13271,80.0
22949,30349,1,Atlanta,Fulton County,33.6,-84.5,Georgia,13121,3344.0
22950,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,13045,518.0
22951,31406,3,Savannah,Chatham County,31.97,-81.08,Georgia,13051,1144.0
22952,30213,1,Fairburn,Fulton County,33.6,-84.6,Georgia,13121,3344.0
22953,30606,1,Athens,Clarke County,33.94,-83.44,Georgia,13059,490.0
22954,31636,2,Lake Park,Lowndes County,30.7,-83.1,Georgia,13185,675.0
22955,31326,1,Rincon,Effingham County,32.3,-81.2,Georgia,13103,192.0
22956,30238,2,Jonesboro,Clayton County,33.5,-84.38,Georgia,13063,1509.0
22957,31217,2,Macon,Bibb County,32.8,-83.5,Georgia,13021,854.0
22958,30180,3,Villa Rica,Carroll County,33.7,-84.9,Georgia,13045,518.0
22959,30179,2,Temple,Carroll County,33.8,-85.0,Georgia,13045,518.0
22960,31404,1,Savannah,Chatham County,32.05,-81.03,Georgia,13051,1144.0
22961,31324,1,Richmond Hill,Bryan County,31.9,-81.3,Georgia,13029,62.0
22962,30439,1,Metter,Candler County,32.4,-82.1,Georgia,13043,24.0
22963,31217,1,Macon,Bibb County,32.8,-83.5,Georgia,13021,854.0
22964,30122,2,Lithia Springs,Douglas County,33.76,-84.65,Georgia,13097,550.0
22965,30033,1,Decatur,DeKalb County,33.82,-84.29,Georgia,13089,2707.0
